_id,Reference area,Source,Time,Value
961,Paraguay,HS - Encuesta Permanente de Hogares,2014,33.7999999999999971578290569595992565155029296875
962,Paraguay,HS - Encuesta Permanente de Hogares,2015,38.7000000000000028421709430404007434844970703125
963,Paraguay,HS - Encuesta Permanente de Hogares,2016,36.5
964,Paraguay,HS - Encuesta Permanente de Hogares,2017,34.7000000000000028421709430404007434844970703125
965,Paraguay,HS - Encuesta Permanente de Hogares Continua,2018,37.2999999999999971578290569595992565155029296875
966,Paraguay,HS - Encuesta Permanente de Hogares Continua,2019,38.10000000000000142108547152020037174224853515625
967,Paraguay,HS - Encuesta Permanente de Hogares Continua,2020,37.7999999999999971578290569595992565155029296875
968,Peru,HS - Encuesta Nacional de Hogares,2009,36
969,Peru,HS - Encuesta Nacional de Hogares,2010,29
970,Peru,HS - Encuesta Nacional de Hogares,2011,35.60000000000000142108547152020037174224853515625
971,Peru,HS - Encuesta Nacional de Hogares,2012,29.10000000000000142108547152020037174224853515625
972,Peru,HS - Encuesta Nacional de Hogares,2013,30.800000000000000710542735760100185871124267578125
973,Peru,HS - Encuesta Nacional de Hogares,2014,24.800000000000000710542735760100185871124267578125
974,Peru,HS - Encuesta Nacional de Hogares,2015,33.2999999999999971578290569595992565155029296875
975,Peru,HS - Encuesta Nacional de Hogares,2016,32.7999999999999971578290569595992565155029296875
976,Peru,HS - Encuesta Nacional de Hogares,2017,35.60000000000000142108547152020037174224853515625
977,Peru,HS - Encuesta Nacional de Hogares,2018,28.800000000000000710542735760100185871124267578125
978,Peru,HS - Encuesta Nacional de Hogares,2019,30.300000000000000710542735760100185871124267578125
979,Peru,HS - Encuesta Nacional de Hogares,2020,34.5
980,Philippines,LFS - Labour Force Survey,2009,54.60000000000000142108547152020037174224853515625
981,Philippines,LFS - Labour Force Survey,2010,53.7000000000000028421709430404007434844970703125
982,Philippines,LFS - Labour Force Survey,2011,53
983,Philippines,LFS - Labour Force Survey,2012,48.10000000000000142108547152020037174224853515625
984,Philippines,LFS - Labour Force Survey,2013,47.5
985,Philippines,LFS - Labour Force Survey,2014,47.39999999999999857891452847979962825775146484375
986,Philippines,LFS - Labour Force Survey,2015,47.10000000000000142108547152020037174224853515625
987,Philippines,LFS - Labour Force Survey,2016,49.10000000000000142108547152020037174224853515625
988,Philippines,LFS - Labour Force Survey,2017,51.5
989,Philippines,LFS - Labour Force Survey,2018,52.7000000000000028421709430404007434844970703125
990,Philippines,LFS - Labour Force Survey,2019,50.5
991,Philippines,LFS - Labour Force Survey,2020,53
992,Poland,LFS - EU Labour Force Survey,2009,35.5
993,Poland,LFS - EU Labour Force Survey,2010,35.60000000000000142108547152020037174224853515625
994,Poland,LFS - EU Labour Force Survey,2011,38
995,Poland,LFS - EU Labour Force Survey,2012,37.7999999999999971578290569595992565155029296875
996,Poland,LFS - EU Labour Force Survey,2013,37.7999999999999971578290569595992565155029296875
997,Poland,LFS - EU Labour Force Survey,2014,38.7999999999999971578290569595992565155029296875
998,Poland,LFS - EU Labour Force Survey,2015,40.2000000000000028421709430404007434844970703125
999,Poland,LFS - EU Labour Force Survey,2016,41.2000000000000028421709430404007434844970703125
1000,Poland,LFS - EU Labour Force Survey,2017,41.2000000000000028421709430404007434844970703125
1001,Poland,LFS - EU Labour Force Survey,2018,42.5
1002,Poland,LFS - EU Labour Force Survey,2019,43.10000000000000142108547152020037174224853515625
1003,Poland,LFS - EU Labour Force Survey,2020,43.2999999999999971578290569595992565155029296875
1004,Portugal,LFS - EU Labour Force Survey,2009,31.800000000000000710542735760100185871124267578125
1005,Portugal,LFS - EU Labour Force Survey,2010,32.2999999999999971578290569595992565155029296875
1006,Portugal,LFS - EU Labour Force Survey,2011,33.39999999999999857891452847979962825775146484375
1007,Portugal,LFS - EU Labour Force Survey,2012,35.2000000000000028421709430404007434844970703125
1008,Portugal,LFS - EU Labour Force Survey,2013,33.7999999999999971578290569595992565155029296875
1009,Portugal,LFS - EU Labour Force Survey,2014,35.10000000000000142108547152020037174224853515625
1010,Portugal,LFS - EU Labour Force Survey,2015,32.60000000000000142108547152020037174224853515625
1011,Portugal,LFS - EU Labour Force Survey,2016,35.7999999999999971578290569595992565155029296875
1012,Portugal,LFS - EU Labour Force Survey,2017,34.2999999999999971578290569595992565155029296875
1013,Portugal,LFS - EU Labour Force Survey,2018,34
1014,Portugal,LFS - EU Labour Force Survey,2019,37.10000000000000142108547152020037174224853515625
1015,Portugal,LFS - EU Labour Force Survey,2020,35.60000000000000142108547152020037174224853515625
1016,Qatar,LFS - Labor Force Sample Survey,2009,4.4000000000000003552713678800500929355621337890625
1017,Qatar,LFS - Labor Force Sample Survey,2013,12.199999999999999289457264239899814128875732421875
1018,Qatar,LFS - Labor Force Sample Survey,2015,14.699999999999999289457264239899814128875732421875
1019,Qatar,LFS - Labor Force Sample Survey,2016,14.9000000000000003552713678800500929355621337890625
1020,Qatar,LFS - Labor Force Sample Survey,2017,15.0999999999999996447286321199499070644378662109375
1021,Qatar,LFS - Labor Force Sample Survey,2018,14
1022,Qatar,LFS - Labor Force Sample Survey,2019,13.9000000000000003552713678800500929355621337890625
1023,Qatar,LFS - Labor Force Sample Survey,2020,10.699999999999999289457264239899814128875732421875
1024,Romania,LFS - EU Labour Force Survey,2009,31.300000000000000710542735760100185871124267578125
1025,Romania,LFS - EU Labour Force Survey,2010,31.10000000000000142108547152020037174224853515625
1026,Romania,LFS - EU Labour Force Survey,2011,30.800000000000000710542735760100185871124267578125
1027,Romania,LFS - EU Labour Force Survey,2012,31.10000000000000142108547152020037174224853515625
1028,Romania,LFS - EU Labour Force Survey,2013,31.199999999999999289457264239899814128875732421875
1029,Romania,LFS - EU Labour Force Survey,2014,31.699999999999999289457264239899814128875732421875
1030,Romania,LFS - EU Labour Force Survey,2015,31.5
1031,Romania,LFS - EU Labour Force Survey,2016,33.60000000000000142108547152020037174224853515625
1032,Romania,LFS - EU Labour Force Survey,2017,30.39999999999999857891452847979962825775146484375
1033,Romania,LFS - EU Labour Force Survey,2018,31.60000000000000142108547152020037174224853515625
1034,Romania,LFS - EU Labour Force Survey,2019,33.60000000000000142108547152020037174224853515625
1035,Romania,LFS - EU Labour Force Survey,2020,35
1036,Russian Federation,LFS - Labour Force Survey,2009,37.39999999999999857891452847979962825775146484375
1037,Russian Federation,LFS - Labour Force Survey,2010,38.60000000000000142108547152020037174224853515625
1038,Russian Federation,LFS - Labour Force Survey,2011,39.5
1039,Russian Federation,LFS - Labour Force Survey,2012,39.10000000000000142108547152020037174224853515625
1040,Russian Federation,LFS - Labour Force Survey,2013,38.39999999999999857891452847979962825775146484375
1041,Russian Federation,LFS - Labour Force Survey,2014,38.10000000000000142108547152020037174224853515625
1042,Russian Federation,LFS - Labour Force Survey,2015,38.7000000000000028421709430404007434844970703125
1043,Russian Federation,LFS - Labour Force Survey,2016,42
1044,Russian Federation,LFS - Labour Force Survey,2017,41.2999999999999971578290569595992565155029296875
1045,Russian Federation,LFS - Labour Force Survey,2018,41.7999999999999971578290569595992565155029296875
1046,Russian Federation,LFS - Labour Force Survey,2019,44.7000000000000028421709430404007434844970703125
1047,Russian Federation,LFS - Labour Force Survey,2020,45.7000000000000028421709430404007434844970703125
1048,Rwanda,PC - Recensements de Population,2012,33.89999999999999857891452847979962825775146484375
1049,Rwanda,HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,2014,14.0999999999999996447286321199499070644378662109375
1050,Rwanda,LFS - Enquête sur la Population Active,2017,36.2999999999999971578290569595992565155029296875
1051,Rwanda,LFS - Enquête sur la Population Active,2018,31.89999999999999857891452847979962825775146484375
1052,Rwanda,LFS - Enquête sur la Population Active,2019,28.60000000000000142108547152020037174224853515625
1053,Réunion,LFS - Enquête Emploi,2012,30.800000000000000710542735760100185871124267578125
1054,Saint Lucia,LFS - Labour Force Survey,2017,53.7999999999999971578290569595992565155029296875
1055,Saint Lucia,LFS - Labour Force Survey,2018,45.10000000000000142108547152020037174224853515625
1056,Saint Lucia,LFS - Labour Force Survey,2019,57.2999999999999971578290569595992565155029296875
1057,Samoa,PC - Population Census,2011,36.2999999999999971578290569595992565155029296875
1058,Samoa,LFS - Labour Force Survey,2012,47.2999999999999971578290569595992565155029296875
1059,Samoa,LFS - Labour Force Survey,2014,47.2999999999999971578290569595992565155029296875
1060,Samoa,LFS - Labour Force Survey,2017,43.10000000000000142108547152020037174224853515625
1061,Sao Tome and Principe,PC - Censos de Población,2012,24.39999999999999857891452847979962825775146484375
1062,Saudi Arabia,LFS - Labour Force Survey,2020,12.699999999999999289457264239899814128875732421875
1063,Senegal,LFS - Enquête Nationale sur l'Emploi,2015,23.199999999999999289457264239899814128875732421875
1064,Senegal,LFS - Enquête Nationale sur l'Emploi,2016,24.89999999999999857891452847979962825775146484375
1065,Senegal,LFS - Enquête Nationale sur l'Emploi,2019,15.199999999999999289457264239899814128875732421875
1066,Serbia,LFS - Labour Force Survey,2009,35
1067,Serbia,LFS - Labour Force Survey,2010,33.2999999999999971578290569595992565155029296875
1068,Serbia,LFS - Labour Force Survey,2011,32.7999999999999971578290569595992565155029296875
1069,Serbia,LFS - Labour Force Survey,2012,29.10000000000000142108547152020037174224853515625
1070,Serbia,LFS - Labour Force Survey,2013,31.5
1071,Serbia,LFS - Labour Force Survey,2014,29.800000000000000710542735760100185871124267578125
1072,Serbia,LFS - Labour Force Survey,2015,28.60000000000000142108547152020037174224853515625
1073,Serbia,LFS - Labour Force Survey,2016,29.39999999999999857891452847979962825775146484375
1074,Serbia,LFS - Labour Force Survey,2017,30.699999999999999289457264239899814128875732421875
1075,Serbia,LFS - Labour Force Survey,2018,31.300000000000000710542735760100185871124267578125
1076,Serbia,LFS - Labour Force Survey,2019,32.7000000000000028421709430404007434844970703125
1077,Serbia,LFS - Labour Force Survey,2020,31.5
1078,Seychelles,LFS - Labour Force Survey,2011,40.7999999999999971578290569595992565155029296875
1079,Seychelles,LFS - Labour Force Survey,2014,49
1080,Seychelles,LFS - Labour Force Survey,2015,48
1081,Seychelles,LFS - Labour Force Survey,2016,45.5
1082,Seychelles,LFS - Labour Force Survey,2017,46.7999999999999971578290569595992565155029296875
1083,Seychelles,LFS - Labour Force Survey,2018,47.7999999999999971578290569595992565155029296875
1084,Seychelles,LFS - Labour Force Survey,2019,47.7000000000000028421709430404007434844970703125
1085,Seychelles,LFS - Labour Force Survey,2020,41.7999999999999971578290569595992565155029296875
1086,Sierra Leone,LFS - Labour Force Survey,2014,37.89999999999999857891452847979962825775146484375
1087,Sierra Leone,HS - Integrated Household Survey,2018,35.89999999999999857891452847979962825775146484375
1088,Singapore,LFS - Labour Force Survey,2009,31.300000000000000710542735760100185871124267578125
1089,Singapore,LFS - Labour Force Survey,2010,34.2999999999999971578290569595992565155029296875
1090,Singapore,LFS - Labour Force Survey,2011,33.89999999999999857891452847979962825775146484375
1091,Singapore,LFS - Labour Force Survey,2012,33.7999999999999971578290569595992565155029296875
1092,Singapore,LFS - Labour Force Survey,2013,33.7000000000000028421709430404007434844970703125
1093,Singapore,LFS - Labour Force Survey,2014,33.89999999999999857891452847979962825775146484375
1094,Singapore,LFS - Labour Force Survey,2015,33.89999999999999857891452847979962825775146484375
1095,Singapore,LFS - Labour Force Survey,2016,34.7999999999999971578290569595992565155029296875
1096,Singapore,LFS - Labour Force Survey,2017,33.89999999999999857891452847979962825775146484375
1097,Singapore,LFS - Labour Force Survey,2018,35.7999999999999971578290569595992565155029296875
1098,Singapore,LFS - Labour Force Survey,2019,36.7000000000000028421709430404007434844970703125
1099,Singapore,LFS - Labour Force Survey,2020,37.2000000000000028421709430404007434844970703125
1100,Slovakia,LFS - EU Labour Force Survey,2009,32.2000000000000028421709430404007434844970703125
1101,Slovakia,LFS - EU Labour Force Survey,2010,34.60000000000000142108547152020037174224853515625
1102,Slovakia,LFS - EU Labour Force Survey,2011,30.89999999999999857891452847979962825775146484375
1103,Slovakia,LFS - EU Labour Force Survey,2012,33.10000000000000142108547152020037174224853515625
1104,Slovakia,LFS - EU Labour Force Survey,2013,32.7000000000000028421709430404007434844970703125
1105,Slovakia,LFS - EU Labour Force Survey,2014,30
1106,Slovakia,LFS - EU Labour Force Survey,2015,31.300000000000000710542735760100185871124267578125
1107,Slovakia,LFS - EU Labour Force Survey,2016,35
1108,Slovakia,LFS - EU Labour Force Survey,2017,32.7999999999999971578290569595992565155029296875
1109,Slovakia,LFS - EU Labour Force Survey,2018,32.10000000000000142108547152020037174224853515625
1110,Slovakia,LFS - EU Labour Force Survey,2019,33.7000000000000028421709430404007434844970703125
1111,Slovakia,LFS - EU Labour Force Survey,2020,35.5
1112,Slovenia,LFS - EU Labour Force Survey,2009,35.5
1113,Slovenia,LFS - EU Labour Force Survey,2010,34.7999999999999971578290569595992565155029296875
1114,Slovenia,LFS - EU Labour Force Survey,2011,38.39999999999999857891452847979962825775146484375
1115,Slovenia,LFS - EU Labour Force Survey,2012,39
1116,Slovenia,LFS - EU Labour Force Survey,2013,37
1117,Slovenia,LFS - EU Labour Force Survey,2014,37.5
1118,Slovenia,LFS - EU Labour Force Survey,2015,37.39999999999999857891452847979962825775146484375
1119,Slovenia,LFS - EU Labour Force Survey,2016,40.7999999999999971578290569595992565155029296875
1120,Slovenia,LFS - EU Labour Force Survey,2017,41.2000000000000028421709430404007434844970703125
1121,Slovenia,LFS - EU Labour Force Survey,2018,38.5
1122,Slovenia,LFS - EU Labour Force Survey,2019,40.10000000000000142108547152020037174224853515625
1123,Slovenia,LFS - EU Labour Force Survey,2020,40.10000000000000142108547152020037174224853515625
1124,Solomon Islands,HIES - Household Income and Expenditure Survey,2013,25.699999999999999289457264239899814128875732421875
1125,South Africa,LFS - Quarterly Labour Force Survey,2009,30
1126,South Africa,LFS - Quarterly Labour Force Survey,2010,29.60000000000000142108547152020037174224853515625
1127,South Africa,LFS - Quarterly Labour Force Survey,2011,31
1128,South Africa,LFS - Quarterly Labour Force Survey,2012,31.10000000000000142108547152020037174224853515625
1129,South Africa,LFS - Quarterly Labour Force Survey,2013,30
1130,South Africa,LFS - Quarterly Labour Force Survey,2014,31.10000000000000142108547152020037174224853515625
1131,South Africa,LFS - Quarterly Labour Force Survey,2015,30.800000000000000710542735760100185871124267578125
1132,South Africa,LFS - Quarterly Labour Force Survey,2016,31.60000000000000142108547152020037174224853515625
1133,South Africa,LFS - Quarterly Labour Force Survey,2017,32.10000000000000142108547152020037174224853515625
1134,South Africa,LFS - Quarterly Labour Force Survey,2018,30.5
1135,South Africa,LFS - Quarterly Labour Force Survey,2019,30.199999999999999289457264239899814128875732421875
1136,South Africa,LFS - Quarterly Labour Force Survey,2020,31.39999999999999857891452847979962825775146484375
1137,Spain,LFS - EU Labour Force Survey,2009,33.2000000000000028421709430404007434844970703125
1138,Spain,LFS - EU Labour Force Survey,2010,34.2999999999999971578290569595992565155029296875
1139,Spain,LFS - EU Labour Force Survey,2011,30
1140,Spain,LFS - EU Labour Force Survey,2012,30.199999999999999289457264239899814128875732421875
1141,Spain,LFS - EU Labour Force Survey,2013,30.800000000000000710542735760100185871124267578125
1142,Spain,LFS - EU Labour Force Survey,2014,30.89999999999999857891452847979962825775146484375
1143,Spain,LFS - EU Labour Force Survey,2015,31.39999999999999857891452847979962825775146484375
1144,Spain,LFS - EU Labour Force Survey,2016,31.199999999999999289457264239899814128875732421875
1145,Spain,LFS - EU Labour Force Survey,2017,30.60000000000000142108547152020037174224853515625
1146,Spain,LFS - EU Labour Force Survey,2018,32.10000000000000142108547152020037174224853515625
1147,Spain,LFS - EU Labour Force Survey,2019,33.2000000000000028421709430404007434844970703125
1148,Spain,LFS - EU Labour Force Survey,2020,35
1149,Sri Lanka,LFS - Labour Force Survey,2009,25.10000000000000142108547152020037174224853515625
1150,Sri Lanka,LFS - Labour Force Survey,2010,25.5
1151,Sri Lanka,LFS - Labour Force Survey,2011,23.199999999999999289457264239899814128875732421875
1152,Sri Lanka,LFS - Labour Force Survey,2012,28.39999999999999857891452847979962825775146484375
1153,Sri Lanka,LFS - Labour Force Survey,2013,29.10000000000000142108547152020037174224853515625
1154,Sri Lanka,LFS - Labour Force Survey,2014,24.800000000000000710542735760100185871124267578125
1155,Sri Lanka,LFS - Labour Force Survey,2015,25.89999999999999857891452847979962825775146484375
1156,Sri Lanka,LFS - Labour Force Survey,2016,28.39999999999999857891452847979962825775146484375
1157,Sri Lanka,LFS - Labour Force Survey,2017,27.60000000000000142108547152020037174224853515625
1158,Sri Lanka,LFS - Labour Force Survey,2018,26
1159,Suriname,LFS - Continuous Household Sample Survey,2013,35.7999999999999971578290569595992565155029296875
1160,Suriname,LFS - Continuous Household Sample Survey,2015,37.2999999999999971578290569595992565155029296875
1161,Suriname,HIES - Survey on Living Conditions,2016,43.2000000000000028421709430404007434844970703125
1162,Sweden,LFS - EU Labour Force Survey,2009,32.5
1163,Sweden,LFS - EU Labour Force Survey,2010,31.39999999999999857891452847979962825775146484375
1164,Sweden,LFS - EU Labour Force Survey,2011,34.5
1165,Sweden,LFS - EU Labour Force Survey,2012,35.5
1166,Sweden,LFS - EU Labour Force Survey,2013,35.39999999999999857891452847979962825775146484375
1167,Sweden,LFS - EU Labour Force Survey,2014,37.10000000000000142108547152020037174224853515625
1168,Sweden,LFS - EU Labour Force Survey,2015,39.5
1169,Sweden,LFS - EU Labour Force Survey,2016,39.2999999999999971578290569595992565155029296875
1170,Sweden,LFS - EU Labour Force Survey,2017,38.89999999999999857891452847979962825775146484375
1171,Sweden,LFS - EU Labour Force Survey,2018,38.10000000000000142108547152020037174224853515625
1172,Sweden,LFS - EU Labour Force Survey,2019,40.2000000000000028421709430404007434844970703125
1173,Sweden,LFS - EU Labour Force Survey,2020,42.2999999999999971578290569595992565155029296875
1174,Switzerland,LFS - EU Labour Force Survey,2009,31.5
1175,Switzerland,LFS - EU Labour Force Survey,2010,33.5
1176,Switzerland,LFS - EU Labour Force Survey,2011,30.699999999999999289457264239899814128875732421875
1177,Switzerland,LFS - EU Labour Force Survey,2012,30.5
1178,Switzerland,LFS - EU Labour Force Survey,2013,29.800000000000000710542735760100185871124267578125
1179,Switzerland,LFS - EU Labour Force Survey,2014,30.800000000000000710542735760100185871124267578125
1180,Switzerland,LFS - EU Labour Force Survey,2015,32.2999999999999971578290569595992565155029296875
1181,Switzerland,LFS - EU Labour Force Survey,2016,32.7999999999999971578290569595992565155029296875
1182,Switzerland,LFS - EU Labour Force Survey,2017,30.39999999999999857891452847979962825775146484375
1183,Switzerland,LFS - EU Labour Force Survey,2018,31.699999999999999289457264239899814128875732421875
1184,Switzerland,LFS - EU Labour Force Survey,2019,33.5
1185,Switzerland,LFS - EU Labour Force Survey,2020,33.2999999999999971578290569595992565155029296875
1186,Syrian Arab Republic,LFS - Labour Force Survey,2009,8.300000000000000710542735760100185871124267578125
1187,Syrian Arab Republic,LFS - Labour Force Survey,2010,8.9000000000000003552713678800500929355621337890625
1188,"Taiwan, China",LFS - Labour Force Survey,2009,19.39999999999999857891452847979962825775146484375
1189,"Taiwan, China",LFS - Labour Force Survey,2010,20.5
1190,"Taiwan, China",LFS - Labour Force Survey,2011,21.60000000000000142108547152020037174224853515625
1191,"Taiwan, China",LFS - Labour Force Survey,2012,23.199999999999999289457264239899814128875732421875
1192,"Taiwan, China",LFS - Labour Force Survey,2013,25
1193,"Taiwan, China",LFS - Labour Force Survey,2014,25.39999999999999857891452847979962825775146484375
1194,"Taiwan, China",LFS - Labour Force Survey,2015,25.300000000000000710542735760100185871124267578125
1195,"Taiwan, China",LFS - Labour Force Survey,2016,26.800000000000000710542735760100185871124267578125
1196,"Taiwan, China",LFS - Labour Force Survey,2017,27.699999999999999289457264239899814128875732421875
1197,"Taiwan, China",LFS - Labour Force Survey,2018,27.89999999999999857891452847979962825775146484375
1198,"Taiwan, China",LFS - Labour Force Survey,2019,29.5
1199,"Taiwan, China",LFS - Labour Force Survey,2020,30.5
1200,Tajikistan,HIES - Living Standard Survey,2009,16.10000000000000142108547152020037174224853515625
1201,"Tanzania, United Republic of",LFS - Labour Force Survey,2014,23.300000000000000710542735760100185871124267578125
1202,Thailand,LFS - Labour Force Survey,2009,24.199999999999999289457264239899814128875732421875
1203,Thailand,LFS - Labour Force Survey,2010,25.800000000000000710542735760100185871124267578125
1204,Thailand,LFS - Labour Force Survey,2011,24.60000000000000142108547152020037174224853515625
1205,Thailand,LFS - Labour Force Survey,2012,28.199999999999999289457264239899814128875732421875
1206,Thailand,LFS - Labour Force Survey,2013,33
1207,Thailand,LFS - Labour Force Survey,2014,32.7000000000000028421709430404007434844970703125
1208,Thailand,LFS - Labour Force Survey,2015,32.7999999999999971578290569595992565155029296875
1209,Thailand,LFS - Labour Force Survey,2016,32.7000000000000028421709430404007434844970703125
1210,Thailand,LFS - Labour Force Survey,2017,33.60000000000000142108547152020037174224853515625
1211,Thailand,LFS - Labour Force Survey,2018,33.89999999999999857891452847979962825775146484375
1212,Thailand,LFS - Labour Force Survey,2019,35.10000000000000142108547152020037174224853515625
1213,Thailand,LFS - Labour Force Survey,2020,39.2000000000000028421709430404007434844970703125
1214,Timor-Leste,LFS - Labour Force Survey,2010,10.0999999999999996447286321199499070644378662109375
1215,Timor-Leste,LFS - Labour Force Survey,2013,32.89999999999999857891452847979962825775146484375
1216,Timor-Leste,LFS - Labour Force Survey,2016,24.5
1217,Togo,HIES - Questionnaire des Indicateurs de Base du Bien-être,2011,4
1218,Togo,HIES - Questionnaire des Indicateurs de Base du Bien-être,2015,29.800000000000000710542735760100185871124267578125
1219,Togo,LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,2017,70.099999999999994315658113919198513031005859375
1220,Tonga,LFS - Labour Force Survey,2018,41.60000000000000142108547152020037174224853515625
1221,Trinidad and Tobago,LFS - Continuous Sample Survey of the Population,2009,41.2999999999999971578290569595992565155029296875
1222,Trinidad and Tobago,LFS - Continuous Sample Survey of the Population,2010,43.10000000000000142108547152020037174224853515625
1223,Trinidad and Tobago,LFS - Continuous Sample Survey of the Population,2011,41
1224,Trinidad and Tobago,LFS - Continuous Sample Survey of the Population,2012,43.10000000000000142108547152020037174224853515625
1225,Trinidad and Tobago,LFS - Continuous Sample Survey of the Population,2013,43.89999999999999857891452847979962825775146484375
1226,Trinidad and Tobago,LFS - Continuous Sample Survey of the Population,2014,43.7999999999999971578290569595992565155029296875
1227,Trinidad and Tobago,LFS - Continuous Sample Survey of the Population,2015,41.89999999999999857891452847979962825775146484375
1228,Trinidad and Tobago,LFS - Continuous Sample Survey of the Population,2016,44.5
1229,Tunisia,LFS - Enquête Nationale sur la Population et l'Emploi,2009,12.199999999999999289457264239899814128875732421875
1230,Tunisia,LFS - Enquête Nationale sur la Population et l'Emploi,2010,12.699999999999999289457264239899814128875732421875
1231,Tunisia,LFS - Enquête Nationale sur la Population et l'Emploi,2011,13.9000000000000003552713678800500929355621337890625
1232,Tunisia,LFS - Enquête Nationale sur la Population et l'Emploi,2012,14.800000000000000710542735760100185871124267578125
1233,Turkey,LFS - EU Labour Force Survey,2009,10.199999999999999289457264239899814128875732421875
1234,Turkey,LFS - EU Labour Force Survey,2010,10
1235,Turkey,LFS - EU Labour Force Survey,2011,11
1236,Turkey,LFS - EU Labour Force Survey,2012,12.0999999999999996447286321199499070644378662109375
1237,Turkey,LFS - EU Labour Force Survey,2013,14.4000000000000003552713678800500929355621337890625
1238,Turkey,LFS - EU Labour Force Survey,2014,13.4000000000000003552713678800500929355621337890625
1239,Turkey,LFS - EU Labour Force Survey,2015,13.199999999999999289457264239899814128875732421875
1240,Turkey,LFS - EU Labour Force Survey,2016,15.0999999999999996447286321199499070644378662109375
1241,Turkey,LFS - EU Labour Force Survey,2017,15
1242,Turkey,LFS - EU Labour Force Survey,2018,14.800000000000000710542735760100185871124267578125
1243,Turkey,LFS - EU Labour Force Survey,2019,16.199999999999999289457264239899814128875732421875
1244,Turkey,LFS - EU Labour Force Survey,2020,18.199999999999999289457264239899814128875732421875
1245,Tuvalu,HIES - Household Income and Expenditure Survey,2016,35.89999999999999857891452847979962825775146484375
1246,Uganda,HIES - National Household Survey,2009,20.199999999999999289457264239899814128875732421875
1247,Uganda,LFS - National Labour Force Survey,2012,22.800000000000000710542735760100185871124267578125
1248,Uganda,HIES - National Household Survey,2013,25.300000000000000710542735760100185871124267578125
1249,Uganda,LFS - National Labour Force Survey,2017,32.5
1250,Ukraine,LFS - Labour Force Survey,2009,41.10000000000000142108547152020037174224853515625
1251,Ukraine,LFS - Labour Force Survey,2010,41.2000000000000028421709430404007434844970703125
1252,Ukraine,LFS - Labour Force Survey,2013,38.2999999999999971578290569595992565155029296875
1253,Ukraine,LFS - Labour Force Survey,2014,37.7999999999999971578290569595992565155029296875
1254,Ukraine,LFS - Labour Force Survey,2015,39.60000000000000142108547152020037174224853515625
1255,Ukraine,LFS - Labour Force Survey,2016,40.89999999999999857891452847979962825775146484375
1256,Ukraine,LFS - Labour Force Survey,2017,41.10000000000000142108547152020037174224853515625
1257,Ukraine,LFS - Labour Force Survey,2018,40.39999999999999857891452847979962825775146484375
1258,Ukraine,LFS - Labour Force Survey,2019,41.2999999999999971578290569595992565155029296875
1259,Ukraine,LFS - Labour Force Survey,2020,40.7000000000000028421709430404007434844970703125
1260,United Arab Emirates,LFS - Labour Force Survey,2016,14.5999999999999996447286321199499070644378662109375
1261,United Arab Emirates,LFS - Labour Force Survey,2017,12.5
1262,United Arab Emirates,LFS - Labour Force Survey,2018,15.800000000000000710542735760100185871124267578125
1263,United Arab Emirates,LFS - Labour Force Survey,2019,21.5
1264,United Kingdom,LFS - EU Labour Force Survey,2009,35.60000000000000142108547152020037174224853515625
1265,United Kingdom,LFS - EU Labour Force Survey,2010,35.7000000000000028421709430404007434844970703125
1266,United Kingdom,LFS - EU Labour Force Survey,2011,34.60000000000000142108547152020037174224853515625
1267,United Kingdom,LFS - EU Labour Force Survey,2012,34.39999999999999857891452847979962825775146484375
1268,United Kingdom,LFS - EU Labour Force Survey,2013,33.89999999999999857891452847979962825775146484375
1269,United Kingdom,LFS - EU Labour Force Survey,2014,35.2999999999999971578290569595992565155029296875
1270,United Kingdom,LFS - EU Labour Force Survey,2015,35.39999999999999857891452847979962825775146484375
1271,United Kingdom,LFS - EU Labour Force Survey,2016,36
1272,United Kingdom,LFS - EU Labour Force Survey,2017,36.10000000000000142108547152020037174224853515625
1273,United Kingdom,LFS - EU Labour Force Survey,2018,36.2999999999999971578290569595992565155029296875
1274,United Kingdom,LFS - EU Labour Force Survey,2019,36.7999999999999971578290569595992565155029296875
1275,United States,LFS - Current Population Survey,2009,38.2999999999999971578290569595992565155029296875
1276,United States,LFS - Current Population Survey,2010,39.2000000000000028421709430404007434844970703125
1277,United States,LFS - Current Population Survey,2011,38.89999999999999857891452847979962825775146484375
1278,United States,LFS - Current Population Survey,2012,39.2999999999999971578290569595992565155029296875
1279,United States,LFS - Current Population Survey,2013,38.89999999999999857891452847979962825775146484375
1280,United States,LFS - Current Population Survey,2014,38.89999999999999857891452847979962825775146484375
1281,United States,LFS - Current Population Survey,2015,39.60000000000000142108547152020037174224853515625
1282,United States,LFS - Current Population Survey,2016,39.7000000000000028421709430404007434844970703125
1283,United States,LFS - Current Population Survey,2017,40.5
1284,United States,LFS - Current Population Survey,2018,40.7000000000000028421709430404007434844970703125
1285,United States,LFS - Current Population Survey,2019,40.7000000000000028421709430404007434844970703125
1286,United States,LFS - Current Population Survey,2020,41.10000000000000142108547152020037174224853515625
1287,Uruguay,LFS - Encuesta Continua de Hogares,2009,42.2000000000000028421709430404007434844970703125
1288,Uruguay,LFS - Encuesta Continua de Hogares,2010,45.10000000000000142108547152020037174224853515625
1289,Uruguay,LFS - Encuesta Continua de Hogares,2011,31.89999999999999857891452847979962825775146484375
